Save Time :22/06/2026 16:15:50																																																																							
User Name :gustavo.diaz																																																																							
																																																																							
Time	gNodeB Name	Cell Name	NR Cell ID	gNodeB Function Name	Integrity	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RAProblem	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RlcMaxNumRetx	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.SyncRecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.T310Expiry	N.NsaDc.SgNB.AbnormRel	N.NsaDc.SgNB.AbnormRel.NoReply	N.NsaDc.SgNB.AbnormRel.Radio	N.NsaDc.SgNB.AbnormRel.Radio.UeLost	N.NsaDc.SgNB.AbnormRel.Radio.ULSyncFail	N.NsaDc.SgNB.AbnormRel.Radio.SUL	N.NsaDc.SgNB.AbnormRel.RNL.Preempt	N.NsaDc.SgNB.AbnormRel.Trans	N.RA.TA.UE.Index0	N.RA.TA.UE.Index1	N.RA.TA.UE.Index2	N.RA.TA.UE.Index3	N.RA.TA.UE.Index4	N.RA.TA.UE.Index5	N.RA.TA.UE.Index6	N.RA.TA.UE.Index7	N.RA.TA.UE.Index8	N.RA.TA.UE.Index9	N.RA.TA.UE.Index10	N.RA.TA.UE.Index11	N.RA.TA.UE.Index12	N.RA.TA.UE.Index13	N.RA.TA.UE.Index14	N.RA.TA.UE.Index15	N.MeasRpt.RSRP.Index0	N.MeasRpt.RSRP.Index1	N.MeasRpt.RSRP.Index2	N.MeasRpt.RSRP.Index3	N.MeasRpt.RSRP.Index4	N.MeasRpt.RSRP.Index5	N.MeasRpt.RSRP.Index6	N.MeasRpt.RSRP.Index7	N.MeasRpt.RSRP.Index8	N.MeasRpt.RSRP.Index9	N.UL.PUSCH.RSRP.Index0	N.UL.PUSCH.RSRP.Index1	N.UL.PUSCH.RSRP.Index2	N.UL.PUSCH.RSRP.Index3	N.UL.PUSCH.RSRP.Index4	N.UL.PUSCH.RSRP.Index5	N.UL.PUSCH.RSRP.Index6	N.UL.PUSCH.RSRP.Index7	N.UL.PUSCH.RSRP.Index8	N.UL.PUSCH.RSRP.Index9	N.UL.PUSCH.RSRP.Index10	N.UL.PUSCH.RSRP.Index11	N.MeasRpts.SINR.Index0	N.MeasRpts.SINR.Index1	N.MeasRpts.SINR.Index2	N.MeasRpts.SINR.Index3	N.MeasRpts.SINR.Index4	N.UL.PUSCH.SINR.Index0	N.UL.PUSCH.SINR.Index1	N.UL.PUSCH.SINR.Index2	N.UL.PUSCH.SINR.Index3	N.UL.PUSCH.SINR.Index4	N.UL.PUSCH.SINR.Index5	N.UL.PUSCH.SINR.Index6	N.UL.PUSCH.SINR.Index7	N.NsaDc.SgNB.Rel
24/05/2026 1:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	2593	2312	3	0	21	257	22	0	22	22	0	0	0	0	715	2260	13836	23463	10258	3824	968	0	0	0	0	0	0	0	0	0	16	515	9202	16643	49585	0	0	0	0	0	27028	7416	12798	20803	22032	16598	8411	1973	342	122	6	0	77	1387	10291	34018	30188	13247	4860	7350	12568	17131	22408	16577	23388	51830
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	19	4	0	0	0	15	0	0	0	0	0	0	0	0	464	787	1137	29	3	0	0	0	0	0	0	0	0	0	0	0	0	2	25	110	3356	0	0	0	0	0	1195	1177	2347	6147	6343	1566	284	344	37	1	0	0	4	16	290	1458	1725	367	706	1024	1229	3125	5291	5302	2397	2336
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	6	5	0	0	0	1	0	0	0	0	0	0	0	0	674	646	260	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	90	2033	0	0	0	0	0	309	355	986	2910	3295	1792	1991	874	280	16	0	0	4	127	260	584	1151	112	105	339	878	1651	2663	2307	4753	1467
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	176	40	11	0	75	50	10	0	10	10	0	0	0	0	382	681	4491	561	947	9	0	0	0	0	0	0	0	0	0	0	6	9	135	728	9189	0	0	0	0	0	12537	4146	7834	6092	5941	1128	175	35	12	2	0	0	130	527	976	4803	3631	8107	3811	3609	5469	6138	4929	4593	1246	6993
24/05/2026 1:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	3209	2728	2	0	207	272	2	0	2	2	0	0	0	0	284	606	12471	8894	5144	2933	2821	0	0	0	0	0	0	0	0	0	6	108	2387	3967	43750	0	0	0	0	0	21789	7234	9826	17180	18406	20638	8477	2251	454	93	13	0	79	1395	4519	16965	27260	11741	3098	4315	6983	13026	19619	18433	29146	30336
24/05/2026 1:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	1451	1064	2	1	33	351	4	0	4	4	0	0	0	0	715	1368	15398	7384	15617	5631	1305	0	0	0	0	0	0	0	0	0	15	262	5668	9809	52477	0	0	0	0	0	14904	6354	14064	27274	20226	15202	5400	1446	403	67	1	0	158	2472	9484	24027	32090	5658	3121	5980	12701	21532	21090	18982	16277	41653
24/05/2026 1:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	1825	1619	4	0	28	174	36	0	36	36	0	0	0	0	332	463	5046	15113	12023	154	445	0	0	0	0	0	0	0	0	0	5	51	1611	5637	37491	0	0	0	0	0	22168	7959	10301	12639	12947	8078	4055	1440	558	74	10	2	21	547	4071	18785	21371	16585	5211	6658	9447	11208	12693	8980	9449	30161
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	1539	1181	3	1	25	329	3	0	3	3	0	0	0	0	549	332	2684	17956	10162	6278	640	0	0	0	0	0	0	0	0	0	17	355	3834	10509	45370	0	0	0	0	0	15630	6839	12179	16070	23509	11431	4102	1337	289	58	11	1	431	1559	7355	20372	30368	7488	4024	5351	8467	10939	17147	21697	16343	33134
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	23005	22456	3	0	67	479	13	1	11	11	0	0	0	0	748	1146	12854	16569	20990	8800	1810	0	0	0	0	0	0	0	0	0	24	328	5545	18085	64813	0	0	0	0	0	56231	13032	13078	14090	14569	9283	3575	860	273	45	4	0	75	2114	9799	36882	39708	47985	9541	9757	10974	11710	12781	11596	10696	76938
24/05/2026 1:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	9910	9183	1	0	83	643	5	0	5	5	0	0	0	0	1025	2051	11866	19803	23076	7762	1301	0	0	0	0	0	0	0	0	0	40	474	9683	21396	76337	0	0	0	0	0	30750	12025	17460	19652	15808	12551	4719	903	340	15	0	0	72	1104	7588	44459	54707	24567	8600	11307	14677	18137	14810	13820	8305	71708
24/05/2026 1:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	3570	3307	3	0	42	218	3	0	3	3	0	0	0	0	804	785	4566	2125	802	4743	5148	0	0	0	0	0	0	0	0	0	9	218	3008	3959	19322	0	0	0	0	0	11879	8288	15574	17440	13597	13669	6869	1461	219	61	7	7	63	1131	5969	12654	6699	9817	5420	7830	14225	14682	11824	11772	13501	16430
24/05/2026 1:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	2330	2200	2	1	14	113	0	0	0	0	0	0	0	0	264	151	1820	1485	1034	605	465	0	0	0	0	0	0	0	0	0	2	41	876	650	6535	0	0	0	0	0	7313	2900	3969	8386	12499	10050	5551	921	140	24	2	0	18	351	1107	3729	2899	5568	1598	2282	4383	8077	11126	9708	9013	5736
24/05/2026 1:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	1046	882	11	0	7	146	0	0	0	0	0	0	0	0	99	1215	3534	7615	5380	326	81	0	0	0	0	0	0	0	0	0	1	184	3395	6171	14930	0	0	0	0	0	7520	4748	9376	15917	15301	21129	5703	676	122	3	0	0	19	879	6071	12385	5327	2607	1946	3863	6820	11737	15412	15077	23033	16343
24/05/2026 1:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	1939	1814	0	0	15	110	1	0	1	1	0	0	0	0	338	968	2510	2663	4777	1090	2033	0	0	0	0	0	0	0	0	0	15	127	1201	1701	14342	0	0	0	0	0	8325	2609	5482	11348	15004	12586	4619	1875	592	24	0	0	55	843	3436	10220	2832	5378	1304	2977	5819	9736	13732	11373	12145	12630
24/05/2026 1:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	801	440	2	0	26	333	2	0	2	2	0	0	0	0	661	2651	9987	14157	6947	1443	314	0	0	0	0	0	0	0	0	0	17	443	6280	10473	36148	0	0	0	0	0	20695	15216	18734	14144	10693	8528	5121	1889	762	263	47	0	78	1469	6251	30957	14606	9553	8240	14110	16651	13251	10725	7953	15609	32444
24/05/2026 1:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	4453	4028	1	0	39	385	0	0	0	0	0	0	0	0	924	1703	4764	13690	6592	419	630	0	0	0	0	0	0	0	0	0	6	114	2373	4193	34046	0	0	0	0	0	12485	5876	9966	15251	18656	19228	8047	1873	434	267	68	2	30	469	3017	20037	17179	8799	3864	6084	9991	14157	17016	16894	15348	28517
24/05/2026 1:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	13760	13143	2	2	143	470	16	0	15	15	0	0	0	0	332	26	4614	7699	29556	5934	7993	0	0	0	0	0	0	0	0	0	19	660	11072	21270	53113	0	0	0	0	0	41833	16554	21128	12850	12500	9754	4098	1049	179	14	1	0	54	813	5364	33180	46723	30137	8396	11797	18826	13396	12415	11813	13180	65200
24/05/2026 1:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	9480	8870	21	0	54	535	8	0	3	3	0	0	0	0	709	939	10322	24397	30038	10684	1201	0	0	0	0	0	0	0	0	0	18	458	12966	18398	80111	0	0	0	0	0	31502	14551	17323	17254	13882	12321	5051	975	124	28	1	0	116	479	3622	37763	69971	20537	7851	13107	15872	14429	15416	11470	14330	83062
24/05/2026 1:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	7410	6790	4	0	44	572	10	0	9	9	0	0	0	0	1361	1286	4187	15629	17814	8933	8546	0	0	0	0	0	0	0	0	0	24	576	8987	16706	58322	0	0	0	0	0	33312	11961	15644	17033	16189	11169	3985	1459	698	114	11	1	73	823	6038	31201	46139	25938	8806	9870	12801	15460	14293	11394	13014	59403
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	107	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	255	0	0	0	0	0	47	82	235	92	83	38	615	316	2	0	0	0	0	5	2	89	160	16	38	97	187	64	53	93	962	195
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	32	3	0	0	0	29	3	0	3	3	0	0	0	0	239	185	2529	139	66	2	0	0	0	0	0	0	0	0	0	0	0	5	32	339	3985	0	0	0	0	0	1832	1620	3539	5556	4644	1295	220	17	4	0	0	0	137	446	1021	2260	497	846	846	1198	2472	3462	4469	3470	1964	2768
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C3_Residencial_La_Lomada	15	ARR3936_Residencial_La_Lomada	100%	228	216	0	0	7	5	0	0	0	0	0	0	0	0	14	139	856	105	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32	1702	0	0	0	0	0	1126	235	581	2362	2162	624	100	24	1	0	0	0	14	181	268	1171	111	818	206	160	273	622	2368	1886	882	1283
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1682	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	2094	0	0	0	0	0	129	20	165	1504	1834	879	1132	166	0	0	0	0	0	33	308	1680	171	100	10	13	43	401	1461	1707	2094	1684
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	8473	5647	36	0	272	2518	17	0	17	17	0	0	0	0	311	195	1692	17277	37813	41650	2717	0	0	0	0	0	0	0	0	0	54	1456	17920	34083	93813	0	0	0	0	0	37801	22801	29918	28823	21683	11435	3062	611	39	3	0	0	123	3427	21930	60565	61281	21803	13843	21377	27121	26717	23072	15272	6971	89560
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	3572	2872	4	0	50	646	16	1	15	15	0	0	0	0	169	574	5775	17921	12150	8360	2099	0	0	0	0	0	0	0	0	0	12	318	5341	10926	47614	0	0	0	0	0	14001	7780	17167	17517	13451	13322	5145	858	112	3	1	0	74	1377	4455	20620	37685	9618	3937	6835	13104	16539	13032	12301	13991	44582
24/05/2026 1:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	306	93	0	0	7	206	2	0	0	0	0	0	0	0	126	1051	5629	8371	4409	1455	197	0	0	0	0	0	0	0	0	0	10	109	2147	4524	23898	0	0	0	0	0	4200	1689	5339	16285	22295	11777	3337	816	283	14	1	0	33	257	2988	12591	14819	2030	789	1532	3875	7849	18079	18476	13406	18932
24/05/2026 2:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	514	436	0	0	4	74	5	0	5	5	0	0	0	0	302	1597	4698	4433	535	1466	100	0	0	0	0	0	0	0	0	0	4	89	1653	3616	20828	0	0	0	0	0	5210	2383	5907	9103	10835	14002	7375	1616	165	30	4	1	33	290	2817	7555	15495	4081	991	2062	5010	8024	9925	10037	16501	11456
24/05/2026 2:00	MBTS_AR3909_AZANGARO	ARR39092C1_Azangaro	1	ARR3909_AZANGARO	100%	8770	8491	5	1	52	221	3	0	3	3	0	0	0	0	1590	2160	10325	8727	2962	11599	12349	0	0	0	0	0	0	0	0	0	13	619	9932	15992	40385	0	0	0	0	0	31111	12421	16504	16555	12685	12978	8676	2817	885	103	13	0	119	3436	12896	30650	19840	20802	8201	11445	15059	15913	13428	11291	18609	51424
24/05/2026 2:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	2706	2390	7	0	28	281	20	0	20	20	0	0	0	0	623	2089	12854	23400	10436	3738	1295	0	0	0	0	0	0	0	0	0	6	381	8021	14333	49643	0	0	0	0	0	23283	7326	12887	21033	18400	16038	7483	2010	378	88	2	0	66	2020	9349	31443	29506	10877	4312	6982	11517	16789	20124	15908	22419	51792
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	33	3	0	0	1	29	0	0	0	0	0	0	0	0	656	647	1058	65	10	0	0	0	0	0	0	0	0	0	0	0	0	0	45	284	2810	0	0	0	0	0	1632	908	5473	5747	3755	612	403	288	21	0	0	0	1	58	153	1479	1448	419	754	923	1918	6177	3895	3360	1393	2142
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	2	0	0	0	0	2	0	0	0	0	0	0	0	0	894	630	240	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	164	1932	0	0	0	0	0	297	488	1829	2959	2623	1432	352	789	158	14	0	0	6	56	392	955	694	89	105	383	1045	2261	2815	1713	2530	1415
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	166	24	1	0	105	36	1	0	1	1	0	0	0	0	336	500	3852	451	759	0	0	0	0	0	0	0	0	0	0	0	13	14	165	668	7837	0	0	0	0	0	6526	2638	5881	12820	6808	978	105	40	7	2	0	0	193	736	704	4022	3042	4035	1828	2321	3898	6979	9594	5939	1211	5803
24/05/2026 2:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	3124	2730	0	0	205	189	0	0	0	0	0	0	0	0	208	740	11995	8859	5561	3192	1999	0	0	0	0	0	0	0	0	0	7	124	2225	4061	39259	0	0	0	0	0	20237	14477	9621	14228	19011	17822	8359	2178	535	116	9	0	48	1098	4231	14861	25438	11350	1887	6459	8893	16292	17218	16834	27660	30692
24/05/2026 2:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	1299	1041	1	0	27	230	1	0	1	1	0	0	0	0	523	902	13688	6618	14908	6112	1267	0	0	0	0	0	0	0	0	0	13	198	5218	8532	48732	0	0	0	0	0	13379	5361	12509	21558	20828	14774	5887	2370	576	42	0	0	136	2521	8865	22341	28830	4663	3085	5078	10203	19386	14438	22455	17976	39378
24/05/2026 2:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	1163	978	6	0	15	164	47	0	47	47	0	0	0	0	342	307	3422	16263	10914	187	357	0	0	0	0	0	0	0	0	0	1	44	1330	5040	34960	0	0	0	0	0	19394	6783	8137	16361	14110	7565	3543	1338	575	81	4	0	31	582	3234	17386	20142	14289	4994	5474	7967	13492	13368	8986	9321	27806
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	1417	1084	2	0	32	299	1	0	1	1	0	0	0	0	603	658	2389	17963	10411	5503	666	0	0	0	0	0	0	0	0	0	10	282	3694	9774	42352	0	0	0	0	0	14891	6645	14534	14660	14515	14523	3414	810	278	76	16	1	396	1427	6521	19070	28698	7126	3687	5338	9191	13622	13378	12420	19601	33964
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	20745	20244	0	0	39	462	9	0	9	9	0	0	0	0	897	1319	13221	16236	20698	8981	1529	0	0	0	0	0	0	0	0	0	5	257	5603	16688	61762	0	0	0	0	0	54671	10689	12001	13646	12988	7565	3212	809	310	83	9	1	93	1896	9794	33230	39151	46317	7953	8586	9901	11506	11863	9924	9934	75864
24/05/2026 2:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	9126	8382	17	0	76	651	5	0	5	5	0	0	0	0	1149	2158	11586	20066	24152	7255	1758	0	0	0	0	0	0	0	0	0	21	619	9304	21335	72351	0	0	0	0	0	29526	11001	16219	16675	14701	7240	5213	1397	447	64	3	1	59	900	7781	43895	50995	22730	7571	10659	14526	15029	14191	7755	10026	72467
24/05/2026 2:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	4339	4082	3	0	42	212	1	0	1	1	0	0	0	0	729	677	3743	1948	563	4993	4105	0	0	0	0	0	0	0	0	0	6	151	2209	2551	16608	0	0	0	0	0	12754	7493	12930	15940	14383	9561	5693	1340	204	34	4	7	41	843	5067	10279	5295	10094	4596	7414	12060	13156	12769	9330	10924	16189
24/05/2026 2:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	1630	1562	0	0	9	59	0	0	0	0	0	0	0	0	252	58	1809	1746	1274	609	325	0	0	0	0	0	0	0	0	0	5	45	992	614	5307	0	0	0	0	0	7007	2593	3161	4372	8422	8486	6009	1113	168	15	0	0	16	396	695	2999	2857	4774	1738	1966	3133	4672	7227	7616	10220	5357
24/05/2026 2:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	863	740	0	0	11	112	0	0	0	0	0	0	0	0	104	1357	2822	5820	5088	387	123	0	0	0	0	0	0	0	0	0	3	144	2888	5448	11432	0	0	0	0	0	6328	3509	7856	12857	10674	22679	8639	826	385	8	0	0	34	664	4700	10215	4302	2149	1506	3063	5973	10171	11637	15391	23871	13830
24/05/2026 2:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	2042	1889	0	0	17	136	4	0	4	4	0	0	0	0	260	934	2284	2487	4590	926	2312	0	0	0	0	0	0	0	0	0	9	129	1519	2549	12676	0	0	0	0	0	8615	3190	6349	11203	14719	9780	5359	1644	537	25	1	0	25	1080	3855	9524	2398	5175	1742	3478	6121	9411	13571	10042	11882	12149
24/05/2026 2:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	751	454	2	0	13	282	6	0	6	6	0	0	0	0	782	3192	10851	13093	7078	1292	209	0	0	0	0	0	0	0	0	0	14	389	5238	9718	33759	0	0	0	0	0	21710	13238	15323	14531	12239	6998	3433	1575	946	378	57	0	29	993	5244	27941	14911	10629	8289	12320	13609	11952	13056	8760	11813	33568
24/05/2026 2:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	4453	4036	0	0	181	236	2	0	2	2	0	0	0	0	969	1079	4016	12790	6089	750	1221	0	0	0	0	0	0	0	0	0	2	67	2486	3465	30157	0	0	0	0	0	16643	6009	8975	12100	18990	18170	10027	2085	602	322	46	0	27	426	3083	17507	15134	13313	3528	5431	8667	12032	17292	16945	16761	27677
24/05/2026 2:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	12597	12156	6	0	104	331	12	0	12	12	0	0	0	0	251	43	4036	7185	29585	5483	7754	0	0	0	0	0	0	0	0	0	12	544	11370	20249	43763	0	0	0	0	0	37512	13440	20523	13936	8329	7019	3360	1100	292	27	2	0	33	728	4790	31119	39268	27320	6891	10264	19658	12583	10522	7477	10825	63190
24/05/2026 2:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	9707	9242	34	0	20	411	9	0	7	7	0	0	0	0	855	969	10456	24530	29104	10839	1268	0	0	0	0	0	0	0	0	0	16	285	15280	19376	73322	0	0	0	0	0	35125	15265	17797	14898	11627	7116	3840	1330	152	2	0	0	30	493	3768	38362	65626	23331	8851	13631	17095	11840	13541	9279	9584	83869
24/05/2026 2:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	7697	7207	3	0	29	458	7	0	7	7	0	0	0	0	1297	1210	4540	16649	15310	8240	7618	0	0	0	0	0	0	0	0	0	19	436	8157	14993	52880	0	0	0	0	0	32404	10634	15922	15385	11809	12575	3302	1607	700	134	25	0	57	721	5296	27653	42552	26580	6408	8874	13150	14201	10733	11186	13365	58246
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	225	15	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	420	0	0	0	0	0	67	93	357	105	142	128	1009	643	7	0	0	0	0	23	40	44	329	18	45	111	158	250	97	92	1780	286
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	20	1	0	0	0	19	1	0	1	1	0	0	0	0	147	195	2040	164	127	0	0	0	0	0	0	0	0	0	0	0	2	1	62	443	3298	0	0	0	0	0	4455	2133	4886	5113	3514	917	178	20	4	0	0	0	58	339	988	1921	500	2018	2023	1577	2994	4373	3981	2744	1510	2451
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C3_Residencial_La_Lomada	15	ARR3936_Residencial_La_Lomada	100%	19	9	0	0	0	10	0	0	0	0	0	0	0	0	9	116	809	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	136	1298	0	0	0	0	0	406	331	815	2596	2610	150	40	23	8	0	0	0	4	141	657	597	41	144	143	248	459	766	2340	2522	357	931
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1191	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	212	1317	0	0	0	0	0	239	170	624	464	1342	942	732	74	7	0	0	0	2	54	238	1065	174	115	76	101	331	481	522	997	1971	1274
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	7953	5498	74	0	267	2114	17	0	17	17	0	0	0	0	262	143	1650	15913	36219	35938	3064	0	0	0	0	0	0	0	0	0	27	993	16408	29793	86625	0	0	0	0	0	38895	19358	24277	24603	21258	11643	3710	704	39	4	0	0	197	3166	19046	52672	58765	21101	11988	17135	21817	24507	22888	16212	8843	84160
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	4243	3519	9	0	149	566	46	0	46	46	0	0	0	0	129	616	6082	18189	11576	7678	2751	0	0	0	0	0	0	0	0	0	9	222	4966	8634	45561	0	0	0	0	0	20894	6573	10056	10322	12071	20891	3802	632	95	0	0	0	43	1650	4528	17141	36030	15302	3618	5354	8777	8790	10064	21561	11870	46441
24/05/2026 2:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	286	94	0	0	1	191	0	0	0	0	0	0	0	0	62	981	6426	8566	3801	1446	108	0	0	0	0	0	0	0	0	0	1	92	1797	5113	22209	0	0	0	0	0	3827	1900	8910	15240	14215	8118	3306	955	296	14	0	0	81	378	2306	12362	14085	1702	1140	1825	4146	11178	14445	11890	10455	19372
24/05/2026 3:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	436	375	1	0	1	59	2	0	1	1	0	0	0	0	332	1433	4229	4609	737	1278	182	0	0	0	0	0	0	0	0	0	4	78	1808	5789	18353	0	0	0	0	0	4916	2064	6111	9468	11858	13743	9270	1762	184	37	7	0	40	294	2002	8657	15039	3846	830	2161	5294	8733	10772	9203	18581	10789
